0	6983	0.906530
1	327	0.042451
2	62	0.008049
3	53	0.006880
4	55	0.007140
5	39	0.005063
6	37	0.004803
7	18	0.002337
8	12	0.001558
9	22	0.002856
10	10	0.001298
11	10	0.001298
12	7	0.000909
13	5	0.000649
14	7	0.000909
15	4	0.000519
16	5	0.000649
17	3	0.000389
18	2	0.000260
20	1	0.000130
21	6	0.000779
22	2	0.000260
25	3	0.000389
26	2	0.000260
28	1	0.000130
29	2	0.000260
30	2	0.000260
32	3	0.000389
33	2	0.000260
34	3	0.000389
35	1	0.000130
36	2	0.000260
38	2	0.000260
40	1	0.000130
43	1	0.000130
45	1	0.000130
46	1	0.000130
47	1	0.000130
50	1	0.000130
63	1	0.000130
64	1	0.000130
82	1	0.000130
85	1	0.000130
