-15	1	0.000001
-14	25	0.000015
-13	40	0.000024
-12	84	0.000050
-11	62	0.000037
-10	71	0.000042
-9	160	0.000094
-8	183	0.000108
-7	232	0.000137
-6	1182	0.000697
-5	1271	0.000750
-4	1248	0.000736
-3	1292	0.000762
-2	2209	0.001303
-1	23368	0.013781
0	1594625	0.940391
1	18876	0.011132
2	6675	0.003936
3	7081	0.004176
4	2295	0.001353
5	2396	0.001413
6	2779	0.001639
7	2506	0.001478
8	1790	0.001056
9	3000	0.001769
10	1589	0.000937
11	1692	0.000998
12	4759	0.002807
13	6723	0.003965
14	4262	0.002513
15	1546	0.000912
16	1139	0.000672
17	457	0.000270
18	3	0.000002
19	2	0.000001
20	3	0.000002
21	1	0.000001
22	3	0.000002
23	1	0.000001
24	1	0.000001
25	2	0.000001
26	2	0.000001
32	10	0.000006
33	15	0.000009
34	10	0.000006
35	7	0.000004
40	3	0.000002
45	9	0.000005
46	4	0.000002
47	2	0.000001
74	1	0.000001
83	1	0.000001
88	1	0.000001
92	1	0.000001
119	3	0.000002
125	1	0.000001
