-13	7	0.000231
-12	16	0.000528
-11	5	0.000165
-10	2	0.000066
-9	14	0.000462
-8	11	0.000363
-7	11	0.000363
-6	27	0.000891
-5	39	0.001287
-4	39	0.001287
-3	18	0.000594
-2	32	0.001056
-1	904	0.029823
0	16639	0.548925
1	239	0.007885
2	90	0.002969
3	120	0.003959
4	52	0.001715
5	49	0.001617
6	99	0.003266
7	58	0.001913
8	121	0.003992
9	466	0.015373
10	448	0.014780
11	619	0.020421
12	3520	0.116126
13	2610	0.086105
14	2989	0.098608
15	530	0.017485
16	334	0.011019
17	176	0.005806
18	2	0.000066
19	2	0.000066
21	1	0.000033
24	1	0.000033
32	7	0.000231
33	3	0.000099
34	3	0.000099
35	2	0.000066
39	1	0.000033
40	1	0.000033
41	1	0.000033
45	1	0.000033
46	1	0.000033
79	1	0.000033
84	1	0.000033
