0	25213	0.831783
1	1882	0.062088
2	891	0.029394
3	376	0.012404
4	265	0.008742
5	271	0.008940
6	234	0.007720
7	100	0.003299
8	106	0.003497
9	58	0.001913
10	55	0.001814
11	36	0.001188
12	35	0.001155
13	24	0.000792
14	27	0.000891
15	24	0.000792
16	17	0.000561
17	21	0.000693
18	12	0.000396
19	11	0.000363
20	17	0.000561
21	19	0.000627
22	15	0.000495
23	17	0.000561
24	19	0.000627
25	22	0.000726
26	19	0.000627
27	18	0.000594
28	21	0.000693
29	13	0.000429
30	22	0.000726
31	23	0.000759
32	14	0.000462
33	19	0.000627
34	13	0.000429
35	13	0.000429
36	13	0.000429
37	11	0.000363
38	17	0.000561
39	10	0.000330
40	12	0.000396
41	9	0.000297
42	7	0.000231
43	6	0.000198
44	12	0.000396
45	9	0.000297
46	8	0.000264
47	2	0.000066
48	11	0.000363
49	12	0.000396
50	9	0.000297
51	7	0.000231
52	8	0.000264
53	11	0.000363
54	6	0.000198
55	7	0.000231
56	8	0.000264
57	6	0.000198
58	11	0.000363
59	5	0.000165
60	7	0.000231
61	9	0.000297
62	8	0.000264
63	4	0.000132
64	5	0.000165
65	6	0.000198
66	7	0.000231
67	5	0.000165
68	4	0.000132
69	2	0.000066
70	6	0.000198
71	4	0.000132
72	4	0.000132
73	7	0.000231
74	7	0.000231
75	3	0.000099
76	4	0.000132
77	7	0.000231
78	3	0.000099
79	2	0.000066
80	3	0.000099
81	2	0.000066
82	4	0.000132
83	1	0.000033
84	4	0.000132
86	3	0.000099
87	3	0.000099
88	2	0.000066
89	3	0.000099
90	2	0.000066
91	1	0.000033
92	1	0.000033
95	2	0.000066
96	1	0.000033
97	1	0.000033
99	1	0.000033
100	2	0.000066
102	4	0.000132
104	1	0.000033
107	2	0.000066
110	1	0.000033
111	1	0.000033
113	1	0.000033
115	1	0.000033
117	1	0.000033
119	1	0.000033
