0	1557878	0.918720
1	4003	0.002361
2	6580	0.003880
3	12192	0.007190
4	15057	0.008879
5	21574	0.012723
6	17365	0.010241
7	10208	0.006020
8	6580	0.003880
9	4524	0.002668
10	4212	0.002484
11	2875	0.001695
12	2238	0.001320
13	1820	0.001073
14	1563	0.000922
15	1352	0.000797
16	1204	0.000710
17	988	0.000583
18	887	0.000523
19	810	0.000478
20	794	0.000468
21	690	0.000407
22	667	0.000393
23	602	0.000355
24	593	0.000350
25	515	0.000304
26	587	0.000346
27	528	0.000311
28	503	0.000297
29	530	0.000313
30	495	0.000292
31	446	0.000263
32	469	0.000277
33	474	0.000280
34	430	0.000254
35	430	0.000254
36	432	0.000255
37	401	0.000236
38	383	0.000226
39	365	0.000215
40	377	0.000222
41	387	0.000228
42	367	0.000216
43	338	0.000199
44	335	0.000198
45	312	0.000184
46	305	0.000180
47	314	0.000185
48	286	0.000169
49	272	0.000160
50	254	0.000150
51	296	0.000175
52	285	0.000168
53	275	0.000162
54	258	0.000152
55	226	0.000133
56	220	0.000130
57	235	0.000139
58	219	0.000129
59	213	0.000126
60	237	0.000140
61	214	0.000126
62	218	0.000129
63	248	0.000146
64	216	0.000127
65	193	0.000114
66	199	0.000117
67	185	0.000109
68	185	0.000109
69	210	0.000124
70	142	0.000084
71	167	0.000098
72	166	0.000098
73	146	0.000086
74	149	0.000088
75	146	0.000086
76	135	0.000080
77	131	0.000077
78	114	0.000067
79	124	0.000073
80	107	0.000063
81	120	0.000071
82	97	0.000057
83	107	0.000063
84	101	0.000060
85	91	0.000054
86	73	0.000043
87	89	0.000052
88	62	0.000037
89	70	0.000041
90	71	0.000042
91	63	0.000037
92	72	0.000042
93	61	0.000036
94	50	0.000029
95	61	0.000036
96	47	0.000028
97	47	0.000028
98	54	0.000032
99	39	0.000023
100	35	0.000021
101	33	0.000019
102	26	0.000015
103	37	0.000022
104	35	0.000021
105	28	0.000017
106	22	0.000013
107	22	0.000013
108	18	0.000011
109	28	0.000017
110	15	0.000009
111	21	0.000012
112	19	0.000011
113	31	0.000018
114	22	0.000013
115	24	0.000014
116	20	0.000012
117	27	0.000016
118	38	0.000022
119	131	0.000077
120	8	0.000005
121	4	0.000002
122	25	0.000015
123	2	0.000001
124	3	0.000002
125	4	0.000002
127	1	0.000001
