0	2156	0.296561
1	190	0.026135
2	103	0.014168
3	49	0.006740
4	23	0.003164
5	45	0.006190
6	36	0.004952
7	15	0.002063
8	18	0.002476
9	27	0.003714
10	42	0.005777
11	29	0.003989
12	29	0.003989
13	17	0.002338
14	21	0.002889
15	15	0.002063
16	19	0.002613
17	29	0.003989
18	27	0.003714
19	26	0.003576
20	35	0.004814
21	42	0.005777
22	33	0.004539
23	36	0.004952
24	50	0.006878
25	54	0.007428
26	47	0.006465
27	46	0.006327
28	61	0.008391
29	71	0.009766
30	79	0.010867
31	71	0.009766
32	88	0.012105
33	109	0.014993
34	96	0.013205
35	112	0.015406
36	127	0.017469
37	109	0.014993
38	101	0.013893
39	108	0.014856
40	102	0.014030
41	109	0.014993
42	106	0.014580
43	92	0.012655
44	91	0.012517
45	115	0.015818
46	105	0.014443
47	84	0.011554
48	61	0.008391
49	54	0.007428
50	77	0.010591
51	64	0.008803
52	72	0.009904
53	81	0.011142
54	70	0.009629
55	70	0.009629
56	65	0.008941
57	54	0.007428
58	64	0.008803
59	51	0.007015
60	54	0.007428
61	41	0.005640
62	62	0.008528
63	47	0.006465
64	38	0.005227
65	36	0.004952
66	52	0.007153
67	49	0.006740
68	50	0.006878
69	42	0.005777
70	44	0.006052
71	37	0.005089
72	30	0.004127
73	26	0.003576
74	31	0.004264
75	24	0.003301
76	21	0.002889
77	17	0.002338
78	24	0.003301
79	22	0.003026
80	21	0.002889
81	13	0.001788
82	19	0.002613
83	20	0.002751
84	26	0.003576
85	15	0.002063
86	18	0.002476
87	17	0.002338
88	13	0.001788
89	13	0.001788
90	11	0.001513
91	17	0.002338
92	22	0.003026
93	17	0.002338
94	14	0.001926
95	15	0.002063
96	7	0.000963
97	11	0.001513
98	18	0.002476
99	12	0.001651
100	13	0.001788
101	15	0.002063
102	8	0.001100
103	9	0.001238
104	12	0.001651
105	5	0.000688
106	6	0.000825
107	15	0.002063
108	4	0.000550
109	5	0.000688
110	10	0.001376
111	4	0.000550
112	9	0.001238
113	5	0.000688
114	5	0.000688
115	3	0.000413
116	8	0.001100
117	8	0.001100
118	10	0.001376
119	70	0.009629
120	1	0.000138
124	1	0.000138
