-48	8	0.000024
-47	2	0.000006
-46	2	0.000006
-45	5	0.000015
-44	1	0.000003
-43	9	0.000027
-42	5	0.000015
-41	2	0.000006
-36	4	0.000012
-35	4	0.000012
-33	4	0.000012
-32	4	0.000012
-31	5	0.000015
-30	8	0.000024
-29	24	0.000071
-28	27	0.000080
-27	38	0.000112
-26	29	0.000086
-25	24	0.000071
-24	14	0.000041
-23	10	0.000030
-22	66	0.000195
-21	239	0.000707
-20	95	0.000281
-19	52	0.000154
-18	89	0.000263
-17	42	0.000124
-16	124	0.000367
-15	65	0.000192
-14	27	0.000080
-13	38	0.000112
-12	49	0.000145
-11	36	0.000106
-10	96	0.000284
-9	498	0.001473
-8	410	0.001213
-7	335	0.000991
-6	434	0.001284
-5	466	0.001378
-4	649	0.001919
-3	273	0.000807
-2	222	0.000657
-1	2720	0.008045
0	64776	0.191580
1	25329	0.074913
2	4068	0.012031
3	5557	0.016435
4	7605	0.022492
5	24231	0.071665
6	116446	0.344399
7	48826	0.144407
8	11417	0.033767
9	7897	0.023356
10	5675	0.016784
11	1601	0.004735
12	1713	0.005066
13	2124	0.006282
14	896	0.002650
15	552	0.001633
16	199	0.000589
17	56	0.000166
18	10	0.000030
19	4	0.000012
20	4	0.000012
21	13	0.000038
22	14	0.000041
23	2	0.000006
24	3	0.000009
25	2	0.000006
26	1	0.000003
27	1	0.000003
28	19	0.000056
29	34	0.000101
30	59	0.000174
31	83	0.000245
32	45	0.000133
33	16	0.000047
34	17	0.000050
35	47	0.000139
36	69	0.000204
37	156	0.000461
38	58	0.000172
39	46	0.000136
40	30	0.000089
41	12	0.000035
42	90	0.000266
43	124	0.000367
44	27	0.000080
45	62	0.000183
46	122	0.000361
47	87	0.000257
48	82	0.000243
49	59	0.000174
50	60	0.000177
51	32	0.000095
52	17	0.000050
53	34	0.000101
54	50	0.000148
55	65	0.000192
56	41	0.000121
57	82	0.000243
58	36	0.000106
59	22	0.000065
60	20	0.000059
61	10	0.000030
63	3	0.000009
64	3	0.000009
65	14	0.000041
67	5	0.000015
