0	51399	0.936639
1	51	0.000929
2	187	0.003408
3	511	0.009312
4	455	0.008291
5	710	0.012938
6	579	0.010551
7	130	0.002369
8	194	0.003535
9	87	0.001585
10	11	0.000200
11	5	0.000091
12	8	0.000146
13	10	0.000182
14	18	0.000328
15	32	0.000583
16	45	0.000820
17	41	0.000747
18	52	0.000948
19	59	0.001075
20	48	0.000875
21	49	0.000893
22	39	0.000711
23	27	0.000492
24	16	0.000292
25	9	0.000164
26	6	0.000109
27	4	0.000073
28	7	0.000128
29	7	0.000128
30	11	0.000200
31	9	0.000164
32	9	0.000164
33	5	0.000091
34	7	0.000128
35	7	0.000128
36	5	0.000091
37	4	0.000073
38	4	0.000073
39	4	0.000073
40	3	0.000055
41	3	0.000055
42	3	0.000055
43	1	0.000018
44	2	0.000036
46	1	0.000018
47	1	0.000018
60	1	0.000018
