0	1673200	0.878444
1	27248	0.014305
2	12234	0.006423
3	12471	0.006547
4	18906	0.009926
5	37623	0.019752
6	30307	0.015911
7	15480	0.008127
8	10690	0.005612
9	6895	0.003620
10	5471	0.002872
11	3718	0.001952
12	2712	0.001424
13	2385	0.001252
14	2098	0.001101
15	1910	0.001003
16	1652	0.000867
17	1495	0.000785
18	1301	0.000683
19	1201	0.000631
20	1171	0.000615
21	1040	0.000546
22	1012	0.000531
23	1028	0.000540
24	1038	0.000545
25	975	0.000512
26	987	0.000518
27	995	0.000522
28	953	0.000500
29	978	0.000513
30	939	0.000493
31	931	0.000489
32	989	0.000519
33	898	0.000471
34	885	0.000465
35	827	0.000434
36	870	0.000457
37	822	0.000432
38	746	0.000392
39	649	0.000341
40	642	0.000337
41	635	0.000333
42	598	0.000314
43	568	0.000298
44	530	0.000278
45	519	0.000272
46	529	0.000278
47	451	0.000237
48	455	0.000239
49	463	0.000243
50	438	0.000230
51	420	0.000221
52	436	0.000229
53	423	0.000222
54	404	0.000212
55	393	0.000206
56	423	0.000222
57	384	0.000202
58	377	0.000198
59	346	0.000182
60	386	0.000203
61	364	0.000191
62	347	0.000182
63	346	0.000182
64	301	0.000158
65	296	0.000155
66	301	0.000158
67	274	0.000144
68	256	0.000134
69	253	0.000133
70	244	0.000128
71	248	0.000130
72	234	0.000123
73	209	0.000110
74	193	0.000101
75	201	0.000106
76	193	0.000101
77	184	0.000097
78	162	0.000085
79	154	0.000081
80	139	0.000073
81	143	0.000075
82	152	0.000080
83	100	0.000053
84	118	0.000062
85	105	0.000055
86	109	0.000057
87	91	0.000048
88	94	0.000049
89	70	0.000037
90	66	0.000035
91	68	0.000036
92	63	0.000033
93	50	0.000026
94	57	0.000030
95	71	0.000037
96	50	0.000026
97	46	0.000024
98	30	0.000016
99	42	0.000022
100	39	0.000020
101	46	0.000024
102	37	0.000019
103	37	0.000019
104	22	0.000012
105	33	0.000017
106	28	0.000015
107	30	0.000016
108	21	0.000011
109	25	0.000013
110	25	0.000013
111	20	0.000011
112	19	0.000010
113	18	0.000009
114	14	0.000007
115	13	0.000007
116	24	0.000013
117	19	0.000010
118	18	0.000009
119	14	0.000007
120	10	0.000005
121	10	0.000005
122	17	0.000009
123	7	0.000004
124	23	0.000012
125	176	0.000092
126	7	0.000004
127	1	0.000001
128	2	0.000001
130	2	0.000001
