-46	1	0.000038
-41	1	0.000038
-36	1	0.000038
-35	1	0.000038
-34	1	0.000038
-32	1	0.000038
-31	1	0.000038
-29	1	0.000038
-28	4	0.000153
-27	3	0.000115
-26	10	0.000383
-25	9	0.000345
-24	3	0.000115
-23	2	0.000077
-22	4	0.000153
-21	19	0.000728
-20	11	0.000422
-19	5	0.000192
-18	8	0.000307
-16	8	0.000307
-15	5	0.000192
-13	2	0.000077
-12	1	0.000038
-11	2	0.000077
-10	2	0.000077
-9	14	0.000537
-8	14	0.000537
-7	11	0.000422
-6	11	0.000422
-5	27	0.001035
-4	31	0.001188
-3	17	0.000652
-2	28	0.001073
-1	143	0.005481
0	11148	0.427290
1	2064	0.079111
2	321	0.012304
3	333	0.012764
4	466	0.017861
5	1168	0.044768
6	5823	0.223189
7	2921	0.111959
8	670	0.025680
9	316	0.012112
10	258	0.009889
11	45	0.001725
12	34	0.001303
13	47	0.001801
14	25	0.000958
15	5	0.000192
16	5	0.000192
17	1	0.000038
18	1	0.000038
28	1	0.000038
31	2	0.000077
34	1	0.000038
37	7	0.000268
40	3	0.000115
42	2	0.000077
43	2	0.000077
44	1	0.000038
45	2	0.000077
46	1	0.000038
47	1	0.000038
48	1	0.000038
49	1	0.000038
55	4	0.000153
56	7	0.000268
58	1	0.000038
