0	20677	0.962930
1	245	0.011410
2	44	0.002049
3	88	0.004098
4	64	0.002980
5	44	0.002049
6	40	0.001863
7	47	0.002189
8	24	0.001118
9	24	0.001118
10	12	0.000559
11	22	0.001025
12	13	0.000605
13	9	0.000419
14	8	0.000373
15	6	0.000279
16	11	0.000512
17	5	0.000233
18	11	0.000512
19	12	0.000559
20	9	0.000419
21	5	0.000233
22	7	0.000326
23	5	0.000233
24	3	0.000140
25	7	0.000326
26	4	0.000186
27	2	0.000093
28	4	0.000186
29	4	0.000186
31	3	0.000140
33	3	0.000140
34	1	0.000047
36	1	0.000047
38	2	0.000093
42	1	0.000047
44	1	0.000047
47	1	0.000047
48	1	0.000047
49	1	0.000047
50	1	0.000047
70	1	0.000047
