0	928800	0.988411
1	978	0.001041
2	564	0.000600
3	1990	0.002118
4	1331	0.001416
5	1273	0.001355
6	1093	0.001163
7	851	0.000906
8	547	0.000582
9	490	0.000521
10	326	0.000347
11	255	0.000271
12	194	0.000206
13	146	0.000155
14	131	0.000139
15	76	0.000081
16	90	0.000096
17	52	0.000055
18	49	0.000052
19	34	0.000036
20	39	0.000042
21	37	0.000039
22	31	0.000033
23	29	0.000031
24	22	0.000023
25	25	0.000027
26	25	0.000027
27	16	0.000017
28	11	0.000012
29	13	0.000014
30	4	0.000004
31	10	0.000011
32	15	0.000016
33	17	0.000018
34	11	0.000012
35	12	0.000013
36	11	0.000012
37	10	0.000011
38	10	0.000011
39	6	0.000006
40	8	0.000009
41	5	0.000005
42	3	0.000003
43	2	0.000002
44	5	0.000005
45	1	0.000001
46	3	0.000003
47	2	0.000002
49	4	0.000004
50	2	0.000002
51	1	0.000001
52	3	0.000003
53	3	0.000003
54	1	0.000001
55	1	0.000001
56	2	0.000002
57	1	0.000001
60	1	0.000001
63	1	0.000001
64	1	0.000001
65	1	0.000001
66	1	0.000001
67	1	0.000001
68	2	0.000002
70	1	0.000001
72	1	0.000001
73	1	0.000001
80	1	0.000001
91	1	0.000001
94	1	0.000001
99	1	0.000001
104	1	0.000001
108	1	0.000001
112	1	0.000001
124	1	0.000001
