0	203722	0.839800
1	5963	0.024581
2	3451	0.014226
3	2402	0.009902
4	4414	0.018196
5	2795	0.011522
6	2199	0.009065
7	3132	0.012911
8	1933	0.007968
9	2125	0.008760
10	1679	0.006921
11	1679	0.006921
12	1116	0.004600
13	962	0.003966
14	577	0.002379
15	468	0.001929
16	475	0.001958
17	499	0.002057
18	350	0.001443
19	264	0.001088
20	207	0.000853
21	171	0.000705
22	141	0.000581
23	108	0.000445
24	90	0.000371
25	94	0.000387
26	87	0.000359
27	81	0.000334
28	76	0.000313
29	88	0.000363
30	73	0.000301
31	76	0.000313
32	92	0.000379
33	104	0.000429
34	111	0.000458
35	123	0.000507
36	123	0.000507
37	89	0.000367
38	92	0.000379
39	82	0.000338
40	51	0.000210
41	31	0.000128
42	15	0.000062
43	13	0.000054
44	5	0.000021
45	4	0.000016
46	12	0.000049
47	8	0.000033
48	6	0.000025
49	1	0.000004
50	4	0.000016
51	7	0.000029
52	3	0.000012
53	4	0.000016
54	2	0.000008
55	2	0.000008
58	3	0.000012
60	5	0.000021
61	5	0.000021
62	9	0.000037
63	4	0.000016
64	7	0.000029
65	2	0.000008
66	2	0.000008
67	4	0.000016
68	5	0.000021
69	4	0.000016
70	2	0.000008
71	3	0.000012
72	1	0.000004
73	2	0.000008
76	1	0.000004
77	2	0.000008
78	1	0.000004
79	2	0.000008
80	1	0.000004
81	3	0.000012
82	1	0.000004
83	1	0.000004
84	4	0.000016
86	1	0.000004
88	1	0.000004
93	1	0.000004
94	2	0.000008
95	3	0.000012
96	1	0.000004
98	1	0.000004
100	1	0.000004
101	1	0.000004
102	1	0.000004
106	1	0.000004
107	1	0.000004
108	1	0.000004
110	1	0.000004
111	1	0.000004
112	1	0.000004
117	1	0.000004
123	1	0.000004
124	1	0.000004
125	5	0.000021
127	1	0.000004
128	1	0.000004
