0	374837	0.610294
1	54501	0.088736
2	58109	0.094611
3	36004	0.058620
4	25988	0.042313
5	17360	0.028265
6	14853	0.024183
7	7949	0.012942
8	5031	0.008191
9	3943	0.006420
10	3506	0.005708
11	2824	0.004598
12	2686	0.004373
13	1520	0.002475
14	998	0.001625
15	878	0.001430
16	745	0.001213
17	419	0.000682
18	277	0.000451
19	200	0.000326
20	153	0.000249
21	181	0.000295
22	166	0.000270
23	88	0.000143
24	36	0.000059
25	18	0.000029
26	4	0.000007
27	1	0.000002
28	1	0.000002
33	1	0.000002
34	1	0.000002
35	1	0.000002
36	3	0.000005
37	9	0.000015
38	2	0.000003
39	9	0.000015
40	11	0.000018
41	15	0.000024
42	21	0.000034
43	28	0.000046
44	44	0.000072
45	44	0.000072
46	54	0.000088
47	75	0.000122
48	47	0.000077
49	73	0.000119
50	51	0.000083
51	53	0.000086
52	48	0.000078
53	47	0.000077
54	44	0.000072
55	38	0.000062
56	43	0.000070
57	47	0.000077
58	34	0.000055
59	20	0.000033
60	17	0.000028
61	13	0.000021
62	8	0.000013
63	8	0.000013
64	4	0.000007
67	1	0.000002
70	1	0.000002
