0	288	0.663594
1	44	0.101382
2	31	0.071429
3	11	0.025346
4	9	0.020737
5	8	0.018433
6	10	0.023041
7	7	0.016129
8	4	0.009217
9	2	0.004608
10	3	0.006912
11	1	0.002304
12	1	0.002304
14	1	0.002304
15	2	0.004608
16	6	0.013825
17	5	0.011521
27	1	0.002304
