0	145199	0.838578
1	4856	0.028045
2	3291	0.019007
3	2560	0.014785
4	2677	0.015461
5	2290	0.013226
6	2060	0.011897
7	1644	0.009495
8	1252	0.007231
9	923	0.005331
10	768	0.004435
11	606	0.003500
12	512	0.002957
13	434	0.002507
14	339	0.001958
15	274	0.001582
16	234	0.001351
17	237	0.001369
18	214	0.001236
19	188	0.001086
20	178	0.001028
21	165	0.000953
22	160	0.000924
23	153	0.000884
24	139	0.000803
25	120	0.000693
26	90	0.000520
27	99	0.000572
28	77	0.000445
29	76	0.000439
30	60	0.000347
31	61	0.000352
32	52	0.000300
33	63	0.000364
34	62	0.000358
35	74	0.000427
36	49	0.000283
37	23	0.000133
38	34	0.000196
39	28	0.000162
40	27	0.000156
41	30	0.000173
42	26	0.000150
43	26	0.000150
44	30	0.000173
45	21	0.000121
46	25	0.000144
47	19	0.000110
48	23	0.000133
49	22	0.000127
50	18	0.000104
51	28	0.000162
52	24	0.000139
53	16	0.000092
54	24	0.000139
55	19	0.000110
56	13	0.000075
57	19	0.000110
58	11	0.000064
59	16	0.000092
60	27	0.000156
61	27	0.000156
62	26	0.000150
63	18	0.000104
64	23	0.000133
65	22	0.000127
66	13	0.000075
67	21	0.000121
68	15	0.000087
69	13	0.000075
70	16	0.000092
71	6	0.000035
72	3	0.000017
73	10	0.000058
74	4	0.000023
75	6	0.000035
76	3	0.000017
77	5	0.000029
78	2	0.000012
79	3	0.000017
80	5	0.000029
81	5	0.000029
82	6	0.000035
83	1	0.000006
84	3	0.000017
85	6	0.000035
86	5	0.000029
87	1	0.000006
88	2	0.000012
89	3	0.000017
90	3	0.000017
91	7	0.000040
92	8	0.000046
93	4	0.000023
94	9	0.000052
95	10	0.000058
96	10	0.000058
97	10	0.000058
98	3	0.000017
99	2	0.000012
101	1	0.000006
102	2	0.000012
105	1	0.000006
107	2	0.000012
108	2	0.000012
109	3	0.000017
111	1	0.000006
112	2	0.000012
113	1	0.000006
114	1	0.000006
115	1	0.000006
116	4	0.000023
121	1	0.000006
122	1	0.000006
124	1	0.000006
125	1	0.000006
